,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,temperature_diff,pressure_diff,humidity_diff,gas_resistance_diff,pca_0,pca_1
4359,3,18,0,320,150,0.03643371267526736,0.0002953320965175219,0.018820576751116345,-0.08634211340516537,eucalyptus,1_3_18,0.0,0.0,0.0,0.0,0.4178308361085538,1.2369297419512029
4455,3,19,0,320,150,0.03779118966117217,0.00030499249219798823,0.018381429960257045,-0.0898216458970258,eucalyptus,1_3_19,0.0,0.0,0.0,0.0,0.4138628774654713,1.3108048794136944
2787,3,2,0,320,150,-0.002593750669496639,8.280339154704265e-05,0.05109786587928124,-0.25073318719802984,eucalyptus,1_3_2,0.0,0.0,0.0,0.0,-0.32266910003543214,-0.725575932059994
4654,3,21,0,320,150,0.040506143632981904,0.0003629548662807863,0.015526975819670977,-0.11258452297280958,eucalyptus,1_3_21,0.0,0.0,0.0,0.0,0.3741382268679732,1.5786811168891524
4951,3,24,0,320,150,0.04389983609774405,0.00046921921876613574,0.014868255633381872,-0.13031891438293697,eucalyptus,1_3_24,0.0,0.0,0.0,0.0,0.28579585835076604,2.0159882835640994
5052,3,25,0,320,150,0.04525731308364885,0.0004982004058075348,0.012672521679084907,-0.13503311969448983,eucalyptus,1_3_25,0.0,0.0,0.0,0.0,0.2900469085083723,2.1512069380796124
5149,3,26,0,320,150,0.0462754208230774,0.0005368419885294001,0.012672521679084907,-0.1397024278125993,eucalyptus,1_3_26,0.0,0.0,0.0,0.0,0.25783135639970595,2.303153251559725
5349,3,28,0,320,150,0.048651005548410876,0.0005851439669317318,0.012672521679084907,-0.15263281952428714,eucalyptus,1_3_28,0.0,0.0,0.0,0.0,0.20584899846160973,2.528166769135463
2886,3,3,0,320,150,0.0038542650135512577,7.314299586657631e-05,0.042095356666663884,-0.09498482314301226,eucalyptus,1_3_3,0.0,0.0,0.0,0.0,0.14525065323140499,-0.5260019323389038
5544,3,30,0,320,150,0.050687221027268206,0.000672087528055929,0.011794228097366154,-0.15784089396371695,eucalyptus,1_3_30,0.0,0.0,0.0,0.0,0.15539630169185703,2.863103471723348
5734,3,32,0,320,150,0.05272343650612542,0.0007493706934998793,0.0104767877247881,-0.16953661285571237,eucalyptus,1_3_32,0.0,0.0,0.0,0.0,0.10364559781761622,3.1681101875638333
5929,3,34,0,320,150,0.05475965198498263,0.0008073330675826774,0.00959849414306919,-0.17737117311157877,eucalyptus,1_3_34,0.0,0.0,0.0,0.0,0.06671513407466047,3.413278276159054
6029,3,35,0,320,150,0.0557777597244113,0.0008652954416654754,0.00937892074763954,-0.184375135288743,eucalyptus,1_3_35,0.0,0.0,0.0,0.0,0.019922346524153096,3.6249664338133196
6129,3,36,0,320,150,0.0564564982173637,0.0009135974200678072,0.008281053770491136,-0.18783221918388177,eucalyptus,1_3_36,0.0,0.0,0.0,0.0,-0.002383771492193792,3.7969792631061945
3079,3,5,0,320,150,0.01132038843602794,0.00010212418290797533,0.03462986122205424,-0.011880118079351997,eucalyptus,1_3_5,0.0,0.0,0.0,0.0,0.4191540608434271,-0.18132741799434285
3179,3,6,0,320,150,0.014374711654313818,0.00011178457858844168,0.031555833686038516,-0.0005435767349034731,eucalyptus,1_3_6,0.0,0.0,0.0,0.0,0.4858071750887467,-0.04886658420118162
3276,3,7,0,320,150,0.01675029637964729,0.00012144497426890802,0.02957967312717136,0.0036318622553290526,eucalyptus,1_3_7,0.0,0.0,0.0,0.0,0.52105948357973,0.06001985343787892
3375,3,8,0,320,150,0.019125881104980764,0.0001600865569907734,0.02957967312717136,0.00787464703572662,eucalyptus,1_3_8,0.0,0.0,0.0,0.0,0.5111003666741013,0.2565258327764297
3475,3,9,0,320,150,0.021162096583837976,0.00015042616131030704,0.02672521898658529,-0.0015986607808224447,eucalyptus,1_3_9,0.0,0.0,0.0,0.0,0.5414238596545592,0.29453428569943024
17217,3,1,1,100,150,-0.029886986034482903,6.94245495083259e-05,0.1352931492056278,-0.9297608719330727,lavender,5_3_1,2.034405591512125,-1.000550302666467,3.1250859398633217,-0.9315722169805805,0.6767623118328872,-1.0048414249211906
18097,3,10,1,100,150,0.009682544121502466,7.909125893350523e-05,0.09805932573205457,-0.7277853775130219,lavender,5_3_10,-0.24137015492517197,-1.000550302666467,-0.45001237534023397,-0.7314401838250381,0.747697318317428,-0.977825704701716
18197,3,11,1,100,150,0.011661020629301693,8.875796835868457e-05,0.10279817599232753,-0.7371982932097179,lavender,5_3_11,0.13792580281442243,-1.000550302666467,-5.1251409413758635,-0.7408609681925167,0.8019269350008205,-0.9223068665666045
18293,3,12,1,100,150,0.012980004967834512,7.909125893350523e-05,0.09828498526825816,-0.7399235438249468,lavender,5_3_12,-0.24137015492517197,-1.000550302666467,-0.45001237534042937,-0.7434878746738425,0.8939689948287055,-0.8640559267849605
18390,3,13,1,100,150,0.014628735391000593,0.00011775809663422256,0.09828498526825816,-0.7517646805975874,lavender,5_3_13,-0.24137015492517197,-6.503576967332036,-0.17500481263231327,-0.7554537542325431,0.8935556783725338,-0.841581483564855
18487,3,14,1,100,150,0.016277465814166676,0.00011775809663422256,0.0989619638768686,-0.7598463822737547,lavender,5_3_14,0.13792580281442243,-1.000550302666467,0.3750103127835282,-0.763476478694878,1.0337639459313583,-0.7797726401949759
18678,3,16,1,100,150,0.019245180575865575,0.0001274248060594019,0.09941328294927546,-0.7722755162976319,lavender,5_3_16,0.13792580281442243,-1.000550302666467,-1.2750350634641916,-0.7758758276403241,1.1029183689716726,-0.781922813709691
18778,3,17,1,100,150,0.020564164914398393,0.00010809138720904324,0.10166987831131022,-0.7785100138630724,lavender,5_3_17,0.13792580281428768,4.5024763619991015,-3.2000880024200273,-0.7821592701652148,1.185286774080007,-0.6623627487549909
18877,3,18,1,100,150,0.021883149252931212,0.00011775809663422256,0.09941328294927546,-0.7829193503262671,lavender,5_3_18,0.13792580281428768,-1.000550302666467,-1.000027500756271,-0.7865045864553023,1.280690519348503,-0.5218485030655057
18975,3,19,1,100,150,0.022872387506830884,0.00010809138720904324,0.09963894248547889,-0.7815960350504442,lavender,5_3_19,-0.24137015492517197,-1.000550302666467,-2.100057751588149,-0.7850720502661741,1.3197298608878516,-0.4778584445228236
17310,3,2,1,100,150,-0.015707904395254813,8.875796835868457e-05,0.11927132213518117,-0.8185673036421077,lavender,5_3_2,0.5172217605540168,-1.000550302666467,0.650017875491449,-0.821535659074497,0.4225522693010422,-1.2694660580979322
19174,3,21,1,100,150,0.025180610099263374,0.0001274248060594019,0.10054158063029292,-0.7961525030844973,lavender,5_3_21,0.13792580281442243,-1.000550302666467,-0.45001237534042937,-0.7996929764082635,-1.8936835067112214,-2.576219003649936
19273,3,22,1,100,150,0.026169848353163046,0.00013709151548458123,0.10031592109408934,-0.7998932016237614,lavender,5_3_22,0.13792580281442243,-6.503576967332036,-1.5500426261721123,-0.8034093334634989,0.9792247405572275,-0.9208056898195011
19366,3,23,1,100,150,0.0271590866070626,0.00014675822490998035,0.09828498526825816,-0.8011625115288055,lavender,5_3_23,-0.24137015492517197,-1.000550302666467,2.850078377155401,-0.8046253213175462,1.0798553329433624,-0.8211079492750526
19466,3,24,1,100,150,0.028148324860962273,0.00014675822490998035,0.10099289970269977,-0.8048751052322561,lavender,5_3_24,-0.24137015492517197,-6.5035769674571595,0.10000275007560747,-0.8083215516772663,1.2698958877434232,-0.6817956219393138
19569,3,25,1,100,150,0.028807817030228684,0.00014675822490998035,0.10234685691992067,-0.8085979856729981,lavender,5_3_25,-0.24137015492517197,-1.000550302666467,-1.2750350634641916,-0.8120639988933548,1.3428507918858505,-0.6431188200023561
17408,3,3,1,100,150,-0.009442728787223869,7.909125893350523e-05,0.11024494068704227,-0.738021783268229,lavender,5_3_3,0.517221760553882,-1.000550302666467,-1.5500426261723077,-0.7413287275049548,1.4403126692611297,-0.49977479729754754
17506,3,4,1,100,150,-0.005485775771625296,7.909125893350523e-05,0.1050547713543623,-0.7062080275859606,lavender,5_3_4,0.13792580281442243,-1.000550302666467,-0.17500481263231327,-0.7096232186030741,1.5306944625541516,-0.5119420459650211
17606,3,5,1,100,150,-0.0021883149252931327,7.909125893350523e-05,0.10279817599232753,-0.6951372939597389,lavender,5_3_5,0.13792580281442243,4.5024763619991015,-0.17500481263231327,-0.6986288248195686,1.6731474183479353,-0.3467706429581568
17704,3,6,1,100,150,0.000779399836405767,9.84246777838639e-05,0.1012185592389032,-0.6915755111726474,lavender,5_3_6,0.13792580281442243,-1.000550302666467,-1.825050188880033,-0.6950390050444708,-1.1626022213131886,-2.090632293021095
17997,3,9,1,100,150,0.0077040676137031215,5.975784008314657e-05,0.09783366619585114,-0.7148915033936654,lavender,5_3_9,-0.24137015492517197,10.00550302666467,0.9250254381995651,-0.718492382426801,1.6686239262336255,-0.3752296698786066
9713,3,1,1,100,150,-0.0356827715420663,3.101604492608961e-05,0.09922607364932891,-0.8966561861283419,grapefruit,3_3_1,1.7635754401212016,-0.9997286450820515,-0.4062620609048343,-0.899499752339594,1.7385319179105736,-0.3281924815700501
10600,3,10,1,100,150,0.01159425366129467,0.00023389148632720828,0.06635448119314068,-0.6842876134624147,grapefruit,3_3_10,0.036362380208714906,-0.9997286450820515,1.3750408215245733,-0.6907010589946861,1.8010340127090012,-0.21901814766712158
10801,3,12,1,100,150,0.016959022478697218,0.000291855898156319,0.0672310569919725,-0.6876685836242037,grapefruit,3_3_12,0.03636238020859218,4.427369713881915,-3.078216384548946,-0.6939493837764869,1.8257824112922252,-0.17442432189187332
10897,3,13,1,100,150,0.01930610883631089,0.00031117736876594936,0.06482047354518539,-0.6911708344254555,grapefruit,3_3_13,-0.30908023177383154,-0.9997286450820515,-1.5937973158579135,-0.6975064565597449,1.8694914059194783,-0.10909081486531184
10997,3,14,1,100,150,0.021653195193924567,0.00034982030998521006,0.06394389774635356,-0.6942184643865654,grapefruit,3_3_14,-0.30908023177383154,4.427369713881915,-2.7813325708105707,-0.7005554817334192,1.9001304297339408,-0.07582379087790954
11193,3,16,1,100,150,0.026347367909151913,0.00041744545711891625,0.06284817799781402,-0.6925114575419118,grapefruit,3_3_16,0.036362380208714906,1.7138205343999315,-0.10937824716667001,-0.6986482695280091,-0.13054845871302467,-1.6099269159887981
11289,3,17,1,100,150,0.02835915621567799,0.00046574913364299213,0.0661353372434328,-0.6960928675629325,grapefruit,3_3_17,0.036362380208714906,-0.9997286450820515,-5.453286894454682,-0.7021824173099613,0.08894797821255299,-1.3805947263187475
11390,3,18,1,100,150,0.030370944522203944,0.0004947313395576574,0.06175245824927447,-0.6966506132581863,grapefruit,3_3_18,0.036362380208714906,-0.9997286450820515,1.6719246352625268,-0.7027244826634184,0.32303011122693737,-1.1893967555053242
11490,3,19,1,100,150,0.0323827328287299,0.0005140528101672877,0.061971602198982345,-0.6979443944510179,grapefruit,3_3_19,0.03636238020859218,-3.713277824564035,-1.5937973158579135,-0.7040249218503953,0.5478449229885998,-1.1709545735936682
11681,3,21,1,100,150,0.03607101139069421,0.0006009994279106242,0.06065673850073477,-0.6979443944510179,grapefruit,3_3_21,-0.30908023177383154,-0.9997286450820515,-1.2969135021195382,-0.7038733210353084,-1.8205814810292178,-2.5466079786401465
11779,3,22,1,100,150,0.03774750164613257,0.0006009994279106242,0.06087588245044265,-0.6979443944510179,grapefruit,3_3_22,-0.30908023177383154,-3.713277824564035,-0.7031458746429986,-0.7038319081297237,0.9828803054147172,-0.9225780985281458
11977,3,24,1,100,150,0.04143578020809688,0.0007169282515684063,0.0597801627019031,-0.7003180816970295,grapefruit,3_3_24,0.03636238020859218,-3.713277824564035,-1.000029688381374,-0.7061587957622646,1.1056708346547777,-0.8709988099598089
9908,3,3,1,100,150,-0.01355310017028031,5.9998250840535135e-05,0.07796911052766055,-0.7138114606264763,grapefruit,3_3_3,0.036362380208714906,-0.9997286450820515,3.453227517692145,-0.7197943646841158,1.180034250537536,-0.80144787636606
10105,3,5,1,100,150,-0.0045000527909133305,9.864119205979584e-05,0.07227136783525463,-0.6850897360150291,grapefruit,3_3_5,0.036362380208714906,1.7138205343999315,0.1875055665714943,-0.6915463259783169,1.286966464831837,-0.6894334188496146
10206,3,6,1,100,150,-0.0008117742289490196,0.00012762339797424137,0.07139479203642296,-0.6800082950909527,grapefruit,3_3_6,0.036362380208714906,-0.9997286450820515,0.1875055665714943,-0.6864192603636956,1.3572218455001255,-0.619507712505433
10304,3,7,1,100,150,0.0028765043330152918,0.0001566056038886869,0.06942249648905159,-0.6804207945114008,grapefruit,3_3_7,0.036362380208714906,-3.713277824564035,1.6719246352627377,-0.6869258289409371,1.4049642314237833,-0.532857683028211
2700,3,1,1,100,150,-0.016562544840245004,6.486274622608432e-05,0.0685193892930265,-0.6870715618145378,eucalyptus,1_3_1,1.4888425693423093,-8.005603922666227,0.6000120002399804,-0.6892238223863714,1.4846270194501712,-0.43259010161206535
3584,3,10,1,100,150,0.023100391487710013,0.0001518064273374759,0.026314962524086247,0.0752093966772681,eucalyptus,1_3_10,-0.06666459265709516,6.004202941979762,0.6000120002401225,0.07742828898480911,1.5846610309108833,-0.31792689561095994
3678,3,11,1,100,150,0.02479538876668248,0.00018078765437460644,0.024776259464801963,0.07041785544806121,eucalyptus,1_3_11,-0.3777660250570203,-1.0007004903432328,0.40000800016001736,0.07254570875449012,-0.9987593716273611,-2.0635797512217744
3777,3,12,1,100,150,0.026829385501449362,0.00019044806338698326,0.022797926960007972,0.037288192586266554,eucalyptus,1_3_12,-0.0666645926572057,-1.0007004903432328,0.40000800016001736,0.038858391314177745,1.689126330725289,-0.21349676314048258
4070,3,15,1,100,150,0.03157537788257221,0.00023875010844908714,0.02016015028694911,-0.011112231974735232,eucalyptus,1_3_15,-0.3777660250570203,-8.005603922666227,1.0000200004000486,-0.009993353412197292,1.747283655775273,-0.19756965838139276
4170,3,16,1,100,150,0.03327037516154467,0.00025807092647384084,0.020819594455213825,-0.019855646838075978,eucalyptus,1_3_16,-0.06666459265709516,6.004202941979762,-0.40000800015997684,-0.018704062463785847,1.9825524757228299,0.12633012739356683
4270,3,17,1,100,150,0.0346263729847226,0.00028705215351097134,0.02016015028694911,-0.03495171967872297,eucalyptus,1_3_17,-0.3777660250570203,-1.0007004903432328,-0.8000160003199028,-0.033798229020388516,0.19734710554780685,-1.504444162132011
4370,3,18,1,100,150,0.03632137026369506,0.0002967125625233482,0.019061076673174686,-0.04454852392058862,eucalyptus,1_3_18,-0.06666459265709516,-1.0007004903432328,-0.20000400008001382,-0.043542311262188486,-3.4834766399666046,-2.7175244240424314
4466,3,19,1,100,150,0.03733836863107856,0.00030637297153572504,0.01884126195041983,-0.04581409456357112,eucalyptus,1_3_19,-0.37776602505690976,-1.0007004903432328,-0.40000800015997684,-0.044754579078948004,-1.9694579073873089,-0.3260497242206934
2796,3,2,1,100,150,-0.0023245676968765764,7.452315523846116e-05,0.05115402619538967,-0.2634721902422857,eucalyptus,1_3_2,0.24443683974271943,6.004202941979762,-5.079371925098624e-14,-0.2637788914916962,-2.2160519258420206,-0.2058564145407787
4664,3,21,1,100,150,0.04005036427743441,0.00037399583462236293,0.015324226386341398,-0.0875014004512045,eucalyptus,1_3_21,-0.3777660250570203,-8.005603922666227,0.20000400008005434,-0.08689750507619425,-1.996071353489718,-0.21922243929629986
4961,3,24,1,100,150,0.043779358291173756,0.000470599924746351,0.015544041109096409,-0.11658841480372227,eucalyptus,1_3_24,-0.0666645926572057,-1.0007004903432328,-0.6000120002400819,-0.11625784251607119,-2.0653889443307194,-0.15006966973423239
5060,3,25,1,100,150,0.04479635665855726,0.0005092415607958583,0.014225152772566977,-0.12143537092763858,eucalyptus,1_3_25,-0.3777660250570203,-8.005603922666227,-1.4000280005600763,-0.12110799471740864,-2.1326165165459328,-0.17115618979138428
5158,3,26,1,100,150,0.04615235448173518,0.0005478831968453657,0.012246820267772828,-0.1387612335792118,eucalyptus,1_3_26,-0.06666459265709516,-8.005603922666227,0.40000800016001736,-0.13873857360751662,-2.200308523625147,0.016969894276609807
5358,3,28,1,100,150,0.048186351216502187,0.0006058456509196268,0.013126079158792554,-0.153930137424334,eucalyptus,1_3_28,-0.37776602505690976,-15.010507354989223,-0.40000800016011895,-0.15396137134574603,-2.2446465422671484,0.16359135320618187
2896,3,3,1,100,150,0.003777422507424196,8.4183564250838e-05,0.04016329005764482,-0.025159643903119408,eucalyptus,1_3_3,-0.06666459265709516,-8.005603922666227,1.8000360007200427,-0.0234785492641664,-2.2104690734418018,0.06222160783634344
5553,3,30,1,100,150,0.05022034795126907,0.0006734685140062647,0.012246820267772828,-0.1794616265801157,eucalyptus,1_3_30,-0.3777660250570203,-1.0007004903432328,-0.40000800015997684,-0.1799821622676751,-2.148383735536187,0.25230361918970007
5746,3,32,1,100,150,0.05225434468603595,0.0007410913770931223,0.012466634990527838,-0.18961257976907545,eucalyptus,1_3_32,-0.3777660250570203,6.004202941979762,-1.8000360007200022,-0.1900959240398645,-2.699049397018319,-1.4902821168772276
5939,3,34,1,100,150,0.05428834142080296,0.0008087142401797602,0.008070340535429835,-0.20217434475834545,eucalyptus,1_3_34,-0.37776602505690976,-1.0007004903432328,1.4000280005599746,-0.20277150010159475,-2.248491893865515,0.17715061475763236
6039,3,35,1,100,150,0.05530533978818634,0.0008570162852416444,0.010268487762978836,-0.20569239893103994,eucalyptus,1_3_35,-0.3777660250570203,6.004202941979762,-0.800016000320045,-0.20620562837073875,-2.3004320538897485,0.18793469755416603
6137,3,36,1,100,150,0.0559833386997753,0.0009149787393159054,0.00741089636716512,-0.19728622328407358,eucalyptus,1_3_36,-0.3777660250570203,-1.0007004903432328,0.8000160003200856,-0.19751383566938943,-2.106932704148558,0.32472711837226204
3089,3,5,1,100,150,0.01123541053490289,0.00010350438227559169,0.03378866309775282,0.08247824758043658,eucalyptus,1_3_5,-0.0666645926572057,-1.0007004903432328,0.8000160003199434,0.0847499974616888,-2.221509757387907,0.36517719689666484
3190,3,6,1,100,150,0.013947406181258856,0.00011316479128796853,0.03400847782050768,0.1006664715458686,eucalyptus,1_3_6,-0.3777660250570203,-1.0007004903432328,-2.2000440008800703,0.1031031809309352,-2.2515011865110583,0.5302684789909157
3287,3,7,1,100,150,0.0166594018276147,0.00012282520030034536,0.028732924474390104,0.10150772242364761,eucalyptus,1_3_7,-0.0666645926572057,-1.0007004903432328,0.8000160003200856,0.10386415867770177,-2.376911387928101,-1.2160471388937004
3387,3,8,1,100,150,0.019032398018176126,0.00016146683634985274,0.028293295028880398,0.09982627618989355,eucalyptus,1_3_8,-0.0666645926572057,-1.0007004903432328,1.2000240004800116,0.10204008204749072,-2.113392867356608,-0.9846380510208383
3485,3,9,1,100,150,0.02106639475294313,0.0001518064273374759,0.027414036137860826,0.08819970351895756,eucalyptus,1_3_9,-0.06666459265709516,-1.0007004903432328,-0.6000120002400819,0.09036166787694251,-2.022916239179081,-0.7803658889962138
17226,3,1,2,100,150,-0.027810277185032845,6.76668470463391e-05,0.13797777420412108,-0.9246102654919717,lavender,5_3_1,-2.6924216024523653,-0.999450302333716,-2.1579363812283305,-0.9538732650942854,-2.047811234073768,-0.6520925436711332
18107,3,10,2,100,150,0.009810097777244415,7.7333539481499e-05,0.09934481896774838,-0.7577287991975269,lavender,5_3_10,-0.15385266299730377,-0.999450302333716,-1.0000192986180436,-0.5876062424010273,-1.8567233724713064,-0.31527307540813587
18207,3,11,2,100,150,0.01179011751210107,8.700023191665889e-05,0.09911889525291584,-0.7664654184689762,lavender,5_3_11,-0.15385266299730377,-0.999450302333716,3.2456766709533276,-0.6001852173734504,-2.917908477046109,-2.750069896524412
18302,3,12,2,100,150,0.013110130668672173,8.700023191665889e-05,0.0988929715380833,-0.7747606367157388,lavender,5_3_12,-0.15385266299730377,4.497526360501722,-0.4210607573128316,-0.5768348493295614,-1.5484510978210957,0.0741557892974288
18399,3,13,2,100,150,0.01476014711438611,0.00011600030922213859,0.09957074268258109,-0.7807634677216666,lavender,5_3_13,-0.15385266299730377,-0.999450302333716,-1.0000192986180436,-0.6160078208378914,-1.6520042679864686,0.6884487797587706
18497,3,14,2,100,150,0.016410163560100048,0.00011600030922213859,0.09866704782325075,-0.7860041017056735,lavender,5_3_14,-0.15385266299730377,-0.999450302333716,0.35088396442740527,-0.6373898866501377,-1.5638359467279936,0.812231466530718
18690,3,16,2,100,150,0.019050189873242255,0.00011600030922213859,0.10092628497157652,-0.7995343806911818,lavender,5_3_16,0.26924216024528164,-6.496426965169154,-1.1930054790530684,-0.6446640470714261,-1.5797678863394728,1.1460213332736964
18788,3,17,2,100,150,0.020370203029813475,0.00011600030922213859,0.10092628497157652,-0.8037988050352377,lavender,5_3_17,0.2692421602451313,4.497526360501722,0.7368563252975923,-0.6601213770570363,-1.6193158792060902,1.2302080299397826
18886,3,18,2,100,150,0.021690216186384576,0.00011600030922213859,0.09979666639741364,-0.8076425608269787,lavender,5_3_18,0.2692421602451313,-0.999450302333716,-0.22807457687780666,-0.6671784606680481,-1.8063180137860821,1.598370644199026
18985,3,19,2,100,150,0.02301022934295568,0.0001063336167869787,0.10070036125674396,-0.8113387370842032,lavender,5_3_19,-0.15385266299730377,-0.999450302333716,-0.8070331181830186,-0.6423565623237262,-1.6334716057285232,1.4885281425841188
17321,3,2,2,100,150,-0.014940148908464297,8.700023191665889e-05,0.12058164816201183,-0.8246021690866054,lavender,5_3_2,-1.0000423094823243,-0.999450302333716,-1.0000192986180436,-0.7903152812974564,-1.7167376866240038,1.6915981669205975
19183,3,21,2,100,150,0.024990249077812336,0.0001256670016572985,0.10137813240124176,-0.8179947524347432,lavender,5_3_21,0.26924216024528164,-0.999450302333716,-0.6140469377478566,-0.6938987374637794,-1.6640624261786643,2.2503586570859686
19282,3,22,2,100,150,0.02598025894524072,0.0001353336940924584,0.10273367469023735,-0.8220384762664558,lavender,5_3_22,0.26924216024528164,-0.999450302333716,-1.9649502007934425,-0.6962208331506325,-1.6619764580368788,2.2367098660657687
19377,3,23,2,100,150,0.026970268812669108,0.00014500038652783808,0.10182997983090701,-0.8234832843679679,lavender,5_3_23,0.2692421602451313,-0.999450302333716,-2.929881102968704,-0.696668554071828,-1.790642696009465,2.5952638303365276
19478,3,24,2,100,150,0.027960278680097376,0.00014500038652783808,0.1022818272605721,-0.8271914988349567,lavender,5_3_24,0.26924216024528164,-0.999450302333716,-1.0000192986180436,-0.7004016490254792,-1.7011313090920555,-1.3802945677796055
19580,3,25,2,100,150,0.028950288547525762,0.000154667078962998,0.10250775097540464,-0.8292275167937764,lavender,5_3_25,-0.15385266299730377,4.497526360501722,-0.0350883964426446,-0.7120215202063437,-1.596792369874941,-0.7866283412083868
17419,3,3,2,100,150,-0.00933009299303705,7.7333539481499e-05,0.11018915727971273,-0.7588802316684898,lavender,5_3_3,-0.15385266299730377,-0.999450302333716,0.15789778399238033,-0.6403736491529303,-1.5904878570514753,-0.6207342194906262
17516,3,4,2,100,150,-0.005370053523323623,8.700023191665889e-05,0.10544475926822836,-0.7335509466054109,lavender,5_3_4,-0.15385266299730377,4.497526360501722,-0.22807457687780666,-0.5782030594174107,-1.557715554480657,-0.5104047556515742
17616,3,5,2,100,150,-0.002070020631895865,8.700023191665889e-05,0.10250775097540464,-0.7271009183997247,lavender,5_3_5,-0.15385266299715347,4.497526360501722,0.35088396442740527,-0.5455006466769412,-1.864913367667671,-2.021987299499423
17713,3,6,2,100,150,0.0009000089703891754,9.66669243518188e-05,0.10205590354573955,-0.7246319707490153,lavender,5_3_6,-0.15385266299715347,-0.999450302333716,-0.6140469377479937,-0.5368227924584313,1.1741607788210493,0.4874751934975139
18008,3,9,2,100,150,0.007830078042387643,5.80001546111792e-05,0.09911889525291584,-0.748728453960318,lavender,5_3_9,-0.15385266299730377,-0.999450302333716,-1.0000192986180436,-0.5564849420046399,1.195801040532229,0.6426453513451299
9724,3,1,2,100,150,-0.03379595182730679,3.355842900625224e-05,0.09906112285962936,-0.8750664219719556,grapefruit,3_3_1,-3.3752004025237947,-1.0003801444548932,0.231485553912372,-0.9597904044980098,1.0717045746984635,0.6185767727536233
10611,3,10,2,100,150,0.011494861358190448,0.00023643438617866621,0.06746503610934416,-0.6979515064906436,grapefruit,3_3_10,0.18751113347370826,-1.0003801444548932,-0.8240885719286196,-0.6443307524269357,0.9996382216464601,0.9006587053662247
10811,3,12,2,100,150,0.01686266143943458,0.00029439894537100416,0.06614853249474906,-0.6954629218114046,grapefruit,3_3_12,0.18751113347349732,-1.0003801444548932,0.9352016378065331,-0.6648758636314237,0.92878349267903,1.1847604136340497
10906,3,13,2,100,150,0.019211073974978895,0.0003137204651017102,0.0648320288801538,-0.6993168901349022,grapefruit,3_3_13,0.18751113347349732,-1.0003801444548932,0.05555653293901924,-0.6673495987577235,0.9063073727927898,1.3346735900781213
11007,3,14,2,100,150,0.021559486510523206,0.0003523635045631224,0.06592911522564975,-0.701475580193455,grapefruit,3_3_14,0.18751113347349732,-1.0003801444548932,-1.5278046558226557,-0.6729967256618286,0.8447767035932296,1.2778858143076253
11204,3,16,2,100,150,0.026256311581611836,0.00041998882362059376,0.06417377707285617,-0.7030743752458505,grapefruit,3_3_16,0.18751113347349732,-1.0003801444548932,-1.0000175929020974,-0.6616226739463186,0.8964627020454976,1.4685583966256792
11300,3,17,2,100,150,0.028269236612078343,0.000477953382812712,0.06439319434195533,-0.7020101361740945,grapefruit,3_3_17,0.18751113347370826,-4.801824693383488,1.4629887007270914,-0.6787891987542299,-0.16881590303365862,-0.7344286253048574
11398,3,18,2,100,150,0.030282161642544964,0.0004972749025436377,0.06263785618916175,-0.7046556278959644,grapefruit,3_3_18,0.18751113347349732,-1.0003801444548932,-0.6481595509550169,-0.67324181923425,0.7767264637525213,1.6253890199978664
11499,3,19,2,100,150,0.03229508667301147,0.0005165964222743439,0.06307669072736022,-0.7043934664396434,grapefruit,3_3_19,0.18751113347349732,-1.0003801444548932,-0.8240885719286196,-0.6790855909813442,0.5949734396732276,2.072730386062439
11690,3,21,2,100,150,0.03598544922886679,0.0006035432610625212,0.061979604381864124,-0.7022766832309857,grapefruit,3_3_21,0.18751113347349732,-1.0003801444548932,-1.0000175929020974,-0.6852756286476153,0.5945325843747727,2.258055040082056
11788,3,22,2,100,150,0.0376628867542556,0.0006228647807932274,0.061540769843665806,-0.7043934664396434,grapefruit,3_3_22,0.18751113347349732,-8.603269242312082,-0.4722305299816641,-0.6790855909813442,0.5253962703604647,2.2346005042882764
11989,3,24,2,100,150,0.04135324931011092,0.0007291331393121109,0.059346597152673757,-0.7030743752458505,grapefruit,3_3_24,0.18751113347349732,-4.801824693383488,0.40741457488597477,-0.6922579455363648,0.4577795130087589,2.509989860980899
9920,3,3,2,100,150,-0.013331214017563582,7.220146846766442e-05,0.07799706502610596,-0.7133098796882665,grapefruit,3_3_3,-0.40627412252594586,-4.801824693383488,0.05555653293889424,-0.7152782168297829,0.6748063713857011,-0.6592466156263844
10114,3,5,2,100,150,-0.004273051380464133,0.00010118374806372357,0.07316988510592337,-0.6976771628105161,grapefruit,3_3_5,-0.40627412252594586,-1.0003801444548932,-0.6481595509550169,-0.6482807488382855,0.41518007754785424,3.0215035021207384
10214,3,6,2,100,150,-0.0005826888246088158,0.0001301660276597827,0.07163396422222912,-0.6971265262944518,grapefruit,3_3_6,-0.40627412252594586,-1.0003801444548932,-0.12037248803458353,-0.6299500295613724,0.34780207909210825,3.4677334469199725
10313,3,7,2,100,150,0.0027721862261688105,0.00015914830725584182,0.06987862606943537,-0.6951837052417542,grapefruit,3_3_7,0.18751113347349732,-1.0003801444548932,-0.2963015090080613,-0.6372501131166916,0.3644993419059388,3.507230672545545
